apc16delft
manipulator
/map
0.225,0.825,1.65,0.683013,0.183013,0.183013,-0.683013,0.257807,1.71127,-0.243059,-1.92926,-1.326,2.31711,0.304488,3.12849,1.66869,0.0131061,10
0.225,0.825,1.65,-0.183013,0.683013,0.683013,0.183013,0.29706,1.41156,-0.174829,1.41116,1.40305,-1.03171,0.370974,0.134674,1.55666,0.20294,2
0.225,0.825,1.65,0.5,0.5,0.5,-0.5,0.337847,1.2086,0.0859387,1.23705,1.47493,-1.50334,0.696231,-1.76435,1.42714,0.162153,2
0.225,0.825,1.65,-0.5,0.5,0.5,0.5,0.35543,1.1499,0.176854,1.15663,1.50308,-1.60631,0.827093,1.38321,1.37437,0.14457,2
0.225,0.825,1.65,0.183013,0.683013,0.683013,-0.183013,0.355698,1.17877,0.166718,1.14163,1.50332,-1.59421,0.814474,-0.711035,1.37895,0.144302,2
0.225,0.825,1.65,-0.683013,0.183013,0.183013,0.683013,0.169642,1.98995,-0.542182,-1.76731,-1.11613,-2.53214,0.289423,0.995986,1.79325,0.330358,2
0.225,0.825,1.675,0.683013,0.183013,0.183013,-0.683013,0.0908704,2.68446,-0.48522,-2.94978,-0.773259,2.42776,0.44522,2.85072,2.01139,0.0102209,6
0.225,0.825,1.675,-0.183013,0.683013,0.683013,0.183013,0.278528,1.96217,-0.115882,0.767527,1.2976,-1.09712,0.46767,0.0912316,1.76234,0.221472,2
0.225,0.825,1.675,0.5,0.5,0.5,-0.5,0.277306,-1.10024,1.07499,-0.674427,1.29645,-1.24712,-1.06828,-0.447167,1.46596,0.222694,2
0.225,0.825,1.675,-0.5,0.5,0.5,0.5,0.10642,-0.630215,1.1457,-0.515445,0.833765,-0.893363,-1.05285,3.03708,1.59006,0.10452,10
0.225,0.825,1.675,0.183013,0.683013,0.683013,-0.183013,0.0119571,-0.360442,1.02849,-0.187613,0.302069,-0.607032,-0.871567,1.28902,1.70421,0.488043,2
0.225,0.825,1.675,-0.683013,0.183013,0.183013,0.683013,0.275477,0.0584827,1.08385,0.661087,1.29292,0.340406,-1.64884,-1.45361,1.35729,0.224523,2
0.225,0.825,1.7,0.683013,0.183013,0.183013,-0.683013,0.0228325,-0.252109,0.887779,1.16617,0.143139,0.68118,-0.827593,-0.613695,1.78187,0.477168,2
0.225,0.825,1.7,-0.183013,0.683013,0.683013,0.183013,0.217446,-1.27405,0.545829,-1.54844,1.08807,-2.4147,-0.421444,1.9821,1.72659,0.282554,2
0.225,0.825,1.7,0.5,0.5,0.5,-0.5,0.218126,-1.22746,0.391169,-1.87964,1.08838,-3.11196,-0.353845,0.343946,1.79354,0.029636,8
0.225,0.825,1.7,-0.5,0.5,0.5,0.5,0.322399,-1.41717,0.032731,-2.25639,1.30894,1.97708,-0.585055,-2.01781,1.62619,0.177601,2
0.225,0.825,1.7,0.183013,0.683013,0.683013,-0.183013,0.342356,0.564083,-0.0316528,-1.11622,-1.34311,1.9667,0.60303,-0.960089,1.69742,0.157644,2
0.225,0.825,1.7,-0.683013,0.183013,0.183013,0.683013,0.247619,-0.424928,1.21299,0.0760401,1.15828,2.74325,1.54876,1.13354,1.44568,0.252381,2
0.225,0.825,1.725,0.683013,0.183013,0.183013,-0.683013,0.224821,1.88622,-0.515536,1.55815,1.02128,-2.5307,-0.465711,-1.07073,1.73742,0.275179,2
0.225,0.825,1.725,-0.183013,0.683013,0.683013,0.183013,0.235584,1.98678,-0.822066,2.11765,1.04881,1.48414,0.793619,-1.39932,1.55676,0.264416,2
0.225,0.825,1.725,0.5,0.5,0.5,-0.5,0.128335,2.29591,-0.822585,1.90248,0.713537,1.41429,0.745882,2.98738,1.66599,0.154222,10
0.225,0.825,1.725,-0.5,0.5,0.5,0.5,0.0468957,2.89212,-0.81455,1.7037,-0.151828,1.20952,0.832397,0.456782,1.75745,0.249476,4
0.225,0.825,1.725,0.183013,0.683013,0.683013,-0.183013,0.169884,-2.94902,-0.591248,1.67456,-0.863324,1.2794,0.971098,-1.16773,1.66396,0.192575,4
0.225,0.825,1.725,-0.683013,0.183013,0.183013,0.683013,0.299214,-1.61321,0.418507,1.72469,-1.18783,-2.85005,0.416315,1.19577,1.68593,0.200786,2
0.225,0.85,1.625,0.683013,0.183013,0.183013,-0.683013,0.354186,-2.57483,0.032992,-1.1059,1.5259,1.69867,-0.542421,0.408642,1.73244,0.145814,2
0.225,0.85,1.625,-0.183013,0.683013,0.683013,0.183013,0.355465,1.59821,-0.88124,-0.937551,-1.52663,1.54738,-0.650865,1.45019,1.57881,0.144535,2
0.225,0.85,1.625,0.5,0.5,0.5,-0.5,0.339703,1.61827,-0.857955,-0.985516,-1.49988,1.53278,-0.616395,-0.641401,1.5902,0.160297,2
0.225,0.85,1.625,-0.5,0.5,0.5,0.5,0.302712,1.67582,-0.80453,-1.10445,-1.43141,1.48493,-0.539816,2.51775,1.61723,0.197288,2
0.225,0.85,1.625,0.183013,0.683013,0.683013,-0.183013,0.257456,1.76626,-0.739749,-1.27122,-1.33721,1.38535,-0.448802,0.474227,1.65943,0.242544,2
0.225,0.85,1.625,-0.683013,0.183013,0.183013,0.683013,0.270937,-2.61089,-0.446881,-1.55019,1.36676,1.24489,-0.943701,-0.73993,1.58213,0.229063,2
0.225,0.85,1.65,0.683013,0.183013,0.183013,-0.683013,0.0771778,-0.193365,0.578757,-0.380905,-0.704414,1.92537,0.542036,3.02277,2.00952,0.118834,10
0.225,0.85,1.65,-0.183013,0.683013,0.683013,0.183013,0.231179,1.86257,-0.702957,-1.36103,-1.20978,-1.8979,0.452574,-1.4892,1.69729,0.268821,2
0.225,0.85,1.65,0.5,0.5,0.5,-0.5,0.170094,2.0648,-0.62293,-1.7086,-1.04518,-2.28282,0.351273,2.95579,1.82873,0.185808,10
0.225,0.85,1.65,-0.5,0.5,0.5,0.5,0.123289,2.3822,-0.520753,-2.34464,-0.89233,3.03933,0.310631,0.461402,2.01191,0.102269,8
0.225,0.85,1.65,0.183013,0.683013,0.683013,-0.183013,0.194625,2.37789,-0.315211,-2.62309,-1.11581,2.25155,0.341958,-1.07347,2.02845,0.305375,2
0.225,0.85,1.65,-0.683013,0.183013,0.183013,0.683013,0.18974,-1.10907,0.50317,1.25967,-1.10316,-2.75903,0.267458,1.15659,1.86483,0.31026,2
0.225,0.85,1.675,0.683013,0.183013,0.183013,-0.683013,0.267892,0.391239,0.71148,1.23251,1.22463,-2.15929,1.23967,-3.12607,1.46079,0.015534,10
0.225,0.85,1.675,-0.183013,0.683013,0.683013,0.183013,0.139852,2.49787,-1.15168,-0.510869,-0.864778,-0.892652,1.06862,-1.16629,1.61651,0.360148,2
0.225,0.85,1.675,0.5,0.5,0.5,-0.5,0.0414363,2.77561,-1.04605,-0.180001,-0.347081,-0.59248,0.89543,-2.91627,1.73642,0.225331,10
0.225,0.85,1.675,-0.5,0.5,0.5,0.5,0.115306,-3.13767,-1.03069,0.889309,-0.770959,0.45193,1.16849,0.626687,1.66132,0.00393226,4
0.225,0.85,1.675,0.183013,0.683013,0.683013,-0.183013,0.213721,-2.87058,-0.822168,1.19714,-1.09151,0.850314,1.22997,-1.14823,1.53041,0.27102,4
0.225,0.85,1.675,-0.683013,0.183013,0.183013,0.683013,0.184415,-3.02441,-0.418646,2.21713,-1.00952,1.56836,0.71287,2.17733,1.91189,0.117192,4
0.225,0.85,1.7,0.683013,0.183013,0.183013,-0.683013,0.0530383,2.94325,-0.880064,1.33479,-0.23005,-2.29966,-0.851567,-0.550403,1.80443,0.198348,4
0.225,0.85,1.7,-0.183013,0.683013,0.683013,0.183013,0.105798,-3.14157,-0.901856,1.17528,-0.620175,-2.42106,-1.04738,2.76277,1.699,3.33411e-05,4
0.225,0.85,1.7,0.5,0.5,0.5,-0.5,0.242395,-2.81489,-0.683783,1.31867,-1.08652,-2.10701,-1.16854,0.995853,1.52361,0.257605,2
0.225,0.85,1.7,-0.5,0.5,0.5,0.5,0.264864,2.0551,-0.969354,2.31697,1.14084,-1.38095,-0.942012,2.7407,1.53431,0.235136,2
0.225,0.85,1.7,0.183013,0.683013,0.683013,-0.183013,0.135678,2.40263,-1.00252,2.30058,0.751719,-1.24427,-0.906133,0.885705,1.62592,0.364322,2
0.225,0.85,1.7,-0.683013,0.183013,0.183013,0.683013,0.0977516,3.14159,-0.845896,1.38337,-0.575779,-2.23486,-0.975881,-1.39191,1.73087,1.45864e-05,4
0.225,0.85,1.725,0.5,0.5,0.5,-0.5,0.199059,0.122661,0.453962,2.06238,0.876716,-1.5656,0.816272,-2.17812,1.83149,0.300941,2
0.225,0.85,1.725,-0.5,0.5,0.5,0.5,0.186888,-0.927674,0.483542,-2.0576,0.837012,0.215825,0.459178,0.23143,1.92009,0.313112,2
0.225,0.875,1.625,0.683013,0.183013,0.183013,-0.683013,0.255521,1.81876,-0.512051,-1.66513,-1.27487,0.617239,-0.213443,-1.14105,1.80464,0.244479,2
0.225,0.875,1.625,-0.183013,0.683013,0.683013,0.183013,0.276915,1.83502,-0.308519,-1.97981,-1.32509,-0.76317,-0.226917,3.13043,1.79118,0.0111706,10
0.225,0.875,1.625,0.5,0.5,0.5,-0.5,0.331264,1.70881,-0.124845,-2.10158,-1.43829,-1.30366,-0.409097,1.39745,1.67571,0.168736,2
0.225,0.875,1.625,-0.5,0.5,0.5,0.5,0.121401,3.14159,-1.15989,-2.36941,0.875469,0.30433,-1.19438,-2.5277,1.71471,1.45864e-05,4
0.225,0.875,1.625,0.183013,0.683013,0.683013,-0.183013,0.193906,-2.89054,-0.932559,-1.95247,1.11439,0.737426,-1.20588,2.01325,1.61467,0.251061,4
0.225,0.875,1.625,-0.683013,0.183013,0.183013,0.683013,0.338333,2.02401,-0.0705468,0.640122,1.45111,1.73401,-0.485391,-0.660052,1.82733,0.161667,2
0.225,0.875,1.65,0.683013,0.183013,0.183013,-0.683013,0.105095,2.71311,-0.558704,-2.94756,-0.71707,-0.687037,-0.419206,-0.297851,2.09352,0.0124359,6
0.225,0.875,1.65,-0.183013,0.683013,0.683013,0.183013,0.115004,-3.14157,-0.620905,-0.891669,0.760569,1.52214,-0.687001,3.10367,1.96635,2.95777e-05,4
0.225,0.875,1.65,0.5,0.5,0.5,-0.5,0.327637,-2.88182,-0.120608,-0.889818,1.36621,1.65523,-0.625888,1.35135,1.9181,0.172363,2
0.225,0.875,1.65,-0.5,0.5,0.5,0.5,0.335559,1.46127,-0.368879,-1.50821,-1.38165,-0.173037,-0.23194,-2.60468,1.71587,0.164441,2
0.225,0.875,1.65,0.183013,0.683013,0.683013,-0.183013,0.358334,1.30388,-0.136756,-1.68047,-1.4242,-1.1318,-0.41515,2.28981,1.58913,0.141666,2
0.225,0.875,1.65,-0.683013,0.183013,0.183013,0.683013,0.173633,2.14885,-0.852392,1.81286,0.980613,-1.68395,-0.585025,-2.46334,1.76427,0.326367,2
0.225,0.875,1.675,0.683013,0.183013,0.183013,-0.683013,0.118466,2.68007,-1.15063,2.87714,0.675415,-0.646932,-1.05828,-0.976728,1.70756,0.0828612,6
0.225,0.875,1.675,-0.183013,0.683013,0.683013,0.183013,0.187195,3.00382,-1.17495,-2.68633,0.938977,-3.09556,1.35581,-0.637679,1.64896,0.046041,8
0.225,0.875,1.675,0.5,0.5,0.5,-0.5,0.209684,-3.02661,-1.0044,-2.2232,1.01005,-2.60727,1.31919,-2.40774,1.58757,0.114988,4
0.225,0.875,1.675,-0.5,0.5,0.5,0.5,0.111075,2.88316,-1.14208,-2.89729,0.639551,2.97329,1.11978,0.298331,1.74498,0.0627111,6
0.225,0.875,1.675,0.183013,0.683013,0.683013,-0.183013,0.0923657,3.00149,-1.05665,-2.46638,0.538582,-2.91479,1.04637,-1.62057,1.77379,0.140112,4
0.225,0.875,1.675,-0.683013,0.183013,0.183013,0.683013,0.340213,-1.59663,0.553618,1.85521,-1.31972,0.794623,-0.371936,-2.3042,1.72539,0.159787,2
0.225,0.875,1.7,0.683013,0.183013,0.183013,-0.683013,0.0965091,-0.394404,0.660213,0.201976,-0.41215,2.70869,0.580992,2.58983,1.99194,0.403491,2
0.225,0.875,1.7,-0.183013,0.683013,0.683013,0.183013,0.19314,2.33652,-1.02412,-0.785525,-0.873888,1.93519,-0.956334,1.8667,1.62374,0.30686,2
0.225,0.875,1.7,0.5,0.5,0.5,-0.5,0.0829886,2.69939,-0.96147,-0.636266,-0.290081,2.08377,-0.844749,0.169708,1.75059,0.417011,2
0.225,0.875,1.7,-0.5,0.5,0.5,0.5,0.15945,2.94707,-0.474595,-0.401296,0.746756,1.98747,-0.603311,-2.27433,2.04094,0.194528,4
0.225,0.875,1.7,0.183013,0.683013,0.683013,-0.183013,0.21483,-0.303921,0.329718,2.95698,0.93904,-1.08496,0.547583,-1.14361,2.09929,0.0030194,6
0.225,0.875,1.7,-0.683013,0.183013,0.183013,0.683013,0.2634,2.03643,-0.887459,-1.001,-1.07783,1.60381,-0.80486,-2.48315,1.62149,0.2366,2
0.225,0.875,1.725,0.5,0.5,0.5,-0.5,0.282555,1.87619,-0.40684,-1.78177,-1.0407,0.174729,-0.416185,0.238261,1.84179,0.217445,2
0.225,0.875,1.725,-0.5,0.5,0.5,0.5,0.25664,2.00743,-0.729046,-1.24864,-0.972846,1.24983,-0.66571,2.86517,1.70251,0.24336,2
0.225,0.9,1.625,0.683013,0.183013,0.183013,-0.683013,0.0486323,-0.133188,0.939017,-1.47382,-0.31594,-2.0644,-0.742432,-0.393927,1.92092,0.451368,2
0.225,0.9,1.625,-0.183013,0.683013,0.683013,0.183013,0.256076,2.1827,-0.320759,-2.36743,-1.21407,2.25827,0.266623,0.0459715,2.01701,0.243924,2
0.225,0.9,1.625,0.5,0.5,0.5,-0.5,0.346145,2.04671,-0.10868,-2.47742,-1.41849,1.77869,0.442733,-1.72644,1.88567,0.153855,2
0.225,0.9,1.625,-0.5,0.5,0.5,0.5,0.336898,1.57406,-0.477046,1.65642,1.39991,-2.6569,-0.19092,-3.1416,1.77812,1.0643e-07,10
0.225,0.9,1.625,0.183013,0.683013,0.683013,-0.183013,0.346344,1.51851,-0.346599,1.53008,1.41978,2.64369,-0.190761,1.88609,1.7216,0.153656,2
0.225,0.9,1.625,-0.683013,0.183013,0.183013,0.683013,0.0478624,-0.426051,0.852907,-2.40511,0.30657,-2.94489,-0.512488,-1.7331,2.03402,0.196709,8
0.225,0.9,1.65,0.683013,0.183013,0.183013,-0.683013,0.0679763,2.65147,-0.864999,1.1976,0.318829,0.729981,0.572652,2.31284,2.0016,0.432024,2
0.225,0.9,1.65,-0.183013,0.683013,0.683013,0.183013,0.190041,-0.9718,0.659907,1.37969,-0.952249,-2.26982,0.375948,-1.20519,1.94051,0.309959,2
0.225,0.9,1.65,0.5,0.5,0.5,-0.5,0.133148,-0.700148,0.646202,0.932541,-0.731758,-2.84466,0.372431,-2.9113,2.07355,0.230296,10
0.225,0.9,1.65,-0.5,0.5,0.5,0.5,0.132998,-0.460571,0.554179,0.262147,-0.731102,2.51258,0.40509,0.730079,2.1399,0.367002,2
0.225,0.9,1.65,0.183013,0.683013,0.683013,-0.183013,0.278153,-0.528074,0.221839,0.110999,-1.20206,1.91201,0.447113,-0.872076,2.16179,0.221847,2
0.225,0.9,1.65,-0.683013,0.183013,0.183013,0.683013,0.347679,-0.750081,0.0936924,-2.87182,1.35608,1.82665,-0.499801,-0.784409,2.05667,0.0881831,6
0.225,0.9,1.675,0.683013,0.183013,0.183013,-0.683013,0.112042,-0.0482022,0.923181,1.27254,0.504358,0.769228,-0.94027,-0.393951,1.83532,0.387958,2
0.225,0.9,1.675,-0.183013,0.683013,0.683013,0.183013,0.0744786,2.84541,-0.937946,-2.66701,0.0932536,3.14074,0.783515,-0.668919,1.91859,0.000857836,8
0.225,0.9,1.675,0.5,0.5,0.5,-0.5,0.0745754,2.85093,-0.938959,-2.58873,0.0998975,-3.0663,0.78667,-2.75658,1.92076,0.0752988,8
0.225,0.9,1.675,-0.5,0.5,0.5,0.5,0.0811593,2.9017,-0.977438,-2.47147,0.230672,-2.94073,0.859348,0.415733,1.89259,0.200867,8
0.225,0.9,1.675,0.183013,0.683013,0.683013,-0.183013,0.102912,3.0037,-1.00905,-2.30294,0.442604,-2.76933,0.972907,-1.59004,1.83992,0.137903,4
0.225,0.9,1.675,-0.683013,0.183013,0.183013,0.683013,0.144223,-0.71136,0.653007,-2.12158,0.679348,-2.72867,-0.438157,-1.91888,2.04891,0.355777,2
0.225,0.9,1.7,0.683013,0.183013,0.183013,-0.683013,0.146346,2.77979,-1.09185,-0.0143226,-0.570086,-0.419951,1.08253,2.2871,1.75835,0.353654,2
0.225,0.9,1.7,-0.183013,0.683013,0.683013,0.183013,0.169273,-0.29278,1.11916,-2.95982,-0.681043,-0.226724,1.18409,-0.793198,1.74156,0.000177826,6
